Song ID,Song Name,Artist Name
1PCvKFPWnTXAe2oaReVUcr,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull
41sGGCCoHI2GLV9qadX80A,Baby Come Back,Player
2eRYuzlSOBk3HlMsCSOLPJ,Baby Come Back,Player
0WEbxRkrGvgDQ5eBm6iH8n,This Time I'm In It For Love,Player
60rJnCfWEzBG27ROizelpE,Melanie,Player
5uiv9G0E0OdL4ncMEWBuQ9,Givin' It All,Player
6RjI4if1A7qu5Ca9V495gz,It's For You,Player
6ymsV4UjCcupktRM6mfxlm,"Baby, Come Back",Player
0Zo1Iuf9Zz1iEhIr2KGoyv,Who Do You Think You Are?,Player
12fc04jSwB1bU1zvsW1HdI,Goodbye (That's All I Ever Heard),Player
4ISPwP82HLVKEmQm9Z4wbM,Every Which Way,Player
0SsYlkXxZ5vkWOTsKxMfMz,Lonesome Town,Ricky Nelson
6ImmlZj8ysK2jDnqqbKp60,"Hello Mary Lou, Goodbye Heart - Remastered",Ricky Nelson
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,Ricky Nelson
4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson
5ayybTSXNwcarDtxQKqvWX,Poor Little Fool - Remastered,Ricky Nelson
7J5tyfg3OYVNR97KH66ovw,Garden Party,Ricky Nelson
1Qn5jElT7XqjvVeJ8pYM2w,A Teenager's Romance,Ricky Nelson
73VWTEHnoZyULD840kEX49,"My Rifle, My Pony And Me - Remastered",Ricky Nelson
0snHlyyyUp2hKYEz7ffmkx,Never Be Anyone Else But You - Remastered,Ricky Nelson
5zYvVUfInIEx5xGR2qe3Ls,Waitin' In School - Remastered,Ricky Nelson
0SsYlkXxZ5vkWOTsKxMfMz,Lonesome Town,Ricky Nelson
6ImmlZj8ysK2jDnqqbKp60,"Hello Mary Lou, Goodbye Heart - Remastered",Ricky Nelson
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,Ricky Nelson
4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson
5ayybTSXNwcarDtxQKqvWX,Poor Little Fool - Remastered,Ricky Nelson
7J5tyfg3OYVNR97KH66ovw,Garden Party,Ricky Nelson
1Qn5jElT7XqjvVeJ8pYM2w,A Teenager's Romance,Ricky Nelson
73VWTEHnoZyULD840kEX49,"My Rifle, My Pony And Me - Remastered",Ricky Nelson
0snHlyyyUp2hKYEz7ffmkx,Never Be Anyone Else But You - Remastered,Ricky Nelson
5zYvVUfInIEx5xGR2qe3Ls,Waitin' In School - Remastered,Ricky Nelson
0SsYlkXxZ5vkWOTsKxMfMz,Lonesome Town,Ricky Nelson
6ImmlZj8ysK2jDnqqbKp60,"Hello Mary Lou, Goodbye Heart - Remastered",Ricky Nelson
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,Ricky Nelson
4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson
5ayybTSXNwcarDtxQKqvWX,Poor Little Fool - Remastered,Ricky Nelson
7J5tyfg3OYVNR97KH66ovw,Garden Party,Ricky Nelson
1Qn5jElT7XqjvVeJ8pYM2w,A Teenager's Romance,Ricky Nelson
73VWTEHnoZyULD840kEX49,"My Rifle, My Pony And Me - Remastered",Ricky Nelson
0snHlyyyUp2hKYEz7ffmkx,Never Be Anyone Else But You - Remastered,Ricky Nelson
5zYvVUfInIEx5xGR2qe3Ls,Waitin' In School - Remastered,Ricky Nelson
54X78diSLoUDI3joC2bjMz,Purple Rain,Prince
62LJFaYihsdVrrkgUOJC05,Kiss,Prince
2I1W3hcSsPIsEJfD69pHrW,Raspberry Beret,Prince
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince
0QeI79sp1vS8L3JgpEO7mD,Let's Go Crazy,Prince
2QSUyofqpGDCo026OPiTBQ,1999 - 2019 Remaster,Prince
2XLAzm8bMDSI7MhbRW8nVj,I Wanna Be Your Lover,Prince
6fBwVe6udYdnRqwqo06if8,I Would Die 4 U,Prince
0aPaGIX2QIMAH5SMp0VEMe,The Most Beautiful Girl In the World,Prince
4N1dFbXmRng8qJ3KdJrbLr,"Little Red Corvette - 7"" Edit - 2019 Remaster",Prince
54X78diSLoUDI3joC2bjMz,Purple Rain,Prince
62LJFaYihsdVrrkgUOJC05,Kiss,Prince
2I1W3hcSsPIsEJfD69pHrW,Raspberry Beret,Prince
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince
0QeI79sp1vS8L3JgpEO7mD,Let's Go Crazy,Prince
2QSUyofqpGDCo026OPiTBQ,1999 - 2019 Remaster,Prince
2XLAzm8bMDSI7MhbRW8nVj,I Wanna Be Your Lover,Prince
6fBwVe6udYdnRqwqo06if8,I Would Die 4 U,Prince
0aPaGIX2QIMAH5SMp0VEMe,The Most Beautiful Girl In the World,Prince
4N1dFbXmRng8qJ3KdJrbLr,"Little Red Corvette - 7"" Edit - 2019 Remaster",Prince
3v2HEpwVgra20Iy6kZ9AWQ,我的歌声里 (You Exist In My Song),Wanting
0GMYmQ1OAR6CLskb1LYQwa,我的歌声里 (You Exist In My Song) - Demo,Wanting
0pmZUMZM96eetXlj6Cylut,Drenched,Wanting
5wLe0h3qf4FIZo3cKDs87s,爱的海洋 (Love Ocean),Wanting
3dGIE2opbvDd0REsSaQWSd,没有什么不同 (Not That Different),Wanting
5gdvE6B5GwNSNfnlMydAdI,Jar Of Love,Wanting
0YcwpQ7JrmcfoXiW4VD1PP,Everything In The World,Wanting
6eUt7LPfrzlteHO0hk8j6J,承认 (Admit),Wanting
2InDAw7shlC0gYWLhsD3SG,生命有一種絕對,Wanting
3Ql92ggZgIWMZdMrtQ9N1Y,Love Struck Me Down,Wanting
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,Queen
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,Queen
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen
7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,Queen
7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011,Queen
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,Queen
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,Queen
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,Queen
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen
7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,Queen
7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011,Queen
62YP3NEB4FVPJ90XcgJQKS,Just Once,Quincy Jones
0Jw3cPBXlGnA6DEJrZSTI0,Soul Bossa Nova,Quincy Jones
0SzAKZYTUvDLqlPgllEb3N,Ai No Corrida,Quincy Jones
0Yp603BgzIKDDcSUBrYYba,One Hundred Ways,Quincy Jones
3PZW66625MiyEmZaat7tce,The Secret Garden (Sweet Seduction Suite),Quincy Jones
39eFFeKv7QaTBIukk7TYVu,Summer In The City,Quincy Jones
1RjCsqiatsrQwQvqjecr30,You Put A Move On My Heart,Quincy Jones
59fEmz6bwGwJ0jR1k7dovl,Betcha Wouldn't Hurt Me,Quincy Jones
0CLKbYKnvbVD1DM8GQ7BxQ,Ai No Corrida - Single Version,Quincy Jones
6CtrSJaPZxcGn991fLgxJF,Slow Jams,Quincy Jones
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,R.E.M.
1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,R.E.M.
2oSpQ7QtIKTNFfA08Cy0ku,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.
4jLv3tDBu8ww2R07DvL12s,Man On The Moon,R.E.M.
2fdfsGuqb6SBX5ocoBWHUd,The One I Love - Remastered 2012,R.E.M.
3geRffSf6eAruhg23RkpKV,Drive,R.E.M.
7sNhXWrg9eW3qRqeuePaIC,Orange Crush - Remastered 2013,R.E.M.
32kmXl5F8I3XDVKNfwwM4J,Imitation Of Life,R.E.M.
6G0NzOx2jEPFsSmhr9N8Ys,Nightswimming,R.E.M.
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,R.E.M.
1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,R.E.M.
2oSpQ7QtIKTNFfA08Cy0ku,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.
4jLv3tDBu8ww2R07DvL12s,Man On The Moon,R.E.M.
2fdfsGuqb6SBX5ocoBWHUd,The One I Love - Remastered 2012,R.E.M.
3geRffSf6eAruhg23RkpKV,Drive,R.E.M.
7sNhXWrg9eW3qRqeuePaIC,Orange Crush - Remastered 2013,R.E.M.
32kmXl5F8I3XDVKNfwwM4J,Imitation Of Life,R.E.M.
6G0NzOx2jEPFsSmhr9N8Ys,Nightswimming,R.E.M.
6Dyw1az14FQBQsMU8mwCtB,Senza Una Donna - Remastered 2007,Zucchero
5KvUF7vc2poSe9Jastj43q,Baila Sexy Thing - new intl english no samples,Zucchero
0HEC0KkDwxtucNsufufCys,We Are The World - Live,Zucchero
6fLutWYQE6b4hi4evACwwa,Diamante,Zucchero
29Isr48iL8SRHeSpRjFfgx,E' Delicato,Zucchero
3i4UHU7IhT39vHUhKZ9c31,Occhi,Zucchero
4ZJqnvzbB7zjwQ38qWxQ2e,Donne - Remastered 2017,Zucchero
59A2SGiPPLc4DKerwriOfY,Cosi' Celeste - Remastered 2007,Zucchero
36fYJLNnFHgCezJFMJD3NU,Il Volo,Zucchero
2kkq1NuoGsaUculw0GSXE2,Guantanamera (Guajira),Zucchero
55wl56WlKI85UBNZoFxe9P,Just When I Needed You Most,Randy VanWarmer
2DEF6J4pJEGOzrbWbNycWw,Call Me,Randy VanWarmer
0nFnhPyZS9DzVZbBAkl2eS,Just When I Needed You Most,Randy VanWarmer
1mPf8pXJmEc5jAESkwdYIO,I Could Sing,Randy VanWarmer
7weA8fo4NtcgKpvEEFB4qe,I Guess It Never Hurts to Hurt Sometimes,Randy VanWarmer
4pS7aLpl7S5K3ko1jbKLYx,Your Light,Randy VanWarmer
1kHAXkcTzR6B6ky6mG18f2,Suzi Found a Weapon,Randy VanWarmer
3KMGzbjTaLivcsxq3NSh7e,Losing out on Love,Randy VanWarmer
3gxuz5EXI8MdvWOUqSRMe9,Whatever You Decide,Randy VanWarmer
13mfX2giQT6lRLnJFwzATP,The One Who Loves You,Randy VanWarmer
2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,Rascal Flatts
4YjjNHtEsTX6Af4mCTupT5,Bless The Broken Road,Rascal Flatts
4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,Rascal Flatts
6Gfmj0HbpvxTdW0sdlzTDU,My Wish,Rascal Flatts
5S5rw0WLVCAux5B5bWCehK,I Like The Sound Of That,Rascal Flatts
1T1C9VVQ1lb60WxWZx7KoG,I Won't Let Go,Rascal Flatts
2F08d4KocfOdWhn7aK3gDI,Summer Nights,Rascal Flatts
0CKba2KBPP9TFbh5Nf8i4P,Fast Cars And Freedom,Rascal Flatts
52stVyuGiZ0QOWAAb27ZY4,Until Grace,Rascal Flatts
4D4xJ4LyDXBWIf9thFSMAJ,Yours If You Want It,Rascal Flatts
75GQIYnRaBg7ndHxhfYuQy,Go All The Way,Raspberries
7AC2sIU1IhrsNsI5x3dImr,I Wanna Be With You,Raspberries
5A3nftO7SgKA91W5OdC7Ze,Don't Want To Say Goodbye,Raspberries
1HDnpYpxx5QksiWFs7DGzv,I'm A Rocker,Raspberries
0AoHJoQJRDYWFasjoy1x26,Goin' Nowhere Tonight,Raspberries
2LdvwaKrCE897N5RVGAti1,Overnight Sensation,Raspberries
3tF4TjrAO9dxg0AzBRmk5R,Let's Pretend,Raspberries
1UIKWwhzSFbnHR8jE92NKA,Come Around And See Me,Raspberries
34iw6sqitgw6I899erGzHm,I Wanna Be With You - Remastered,Raspberries
3HrMPALbGVL5uJoWF5RBan,Tonight,Raspberries
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Boney M.
67hbP9PFQZrb4XZc3TzB0s,Rasputin - Single Version,Boney M.
3WMbD1OyfKuwWDWMNbPQ4g,Daddy Cool,Boney M.
3pf96IFggfQuT6Gafqx2rt,Sunny,Boney M.
78His8pbKjbDQF7aX5asgv,Rivers of Babylon,Boney M.
1BqnZOkYJbvYLOhN0qPJDm,Ma Baker,Boney M.
5jkFvD4UJrmdoezzT1FRoP,Rasputin,Boney M.
4MvGHDenL4t9JW1RHB4rK2,Gotta Go Home,Boney M.
50rcUhHimavzT1qq6QrgMG,Daddy Cool,Boney M.
7pGiiHmMfOPHVEXNnfqw00,Ma Baker,Boney M.
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit
0am001WwFBVGDGLwRh3ixi,Rather Be (feat. Jess Glynne),Clean Bandit
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),Clean Bandit
22VVfcgjtL7XTemQcphB9N,How Will I Know,Clean Bandit
27u7t9d7ZQoyjsCROHuZJ3,Tick Tock (feat. 24kGoldn),Clean Bandit
0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),Clean Bandit
6eCmK3GQyFuTNWCJHsaF9d,Drive (feat. Wes Nelson),Clean Bandit
2wVQcA1YCuGL6EW0QbgVoV,Everything But You (feat. A7S),Clean Bandit
5XWCc9wQes7X5uyYH9h5JR,Baby (feat. MARINA & Luis Fonsi),Clean Bandit
6yYcGwW0l9J6ettm68yPr1,"Ninna Raja Naanu, Nanna Rani Neenu (From ""Seetharama Kalyana"")",Ravi Shankar
01mW11oNCKq9Bhq4LeK7wx,Vandanaa Trayee,Ravi Shankar
1a1VDrJ18j56vhwfNroosX,Omkaaraaya Namaha,Ravi Shankar
4PNEMhhV28ZCp814cTGxwa,Poornamadah,Ravi Shankar
1c4OI7lfTo52Xu3tUgKVYo,Gaayatri,Ravi Shankar
1SrrZO8GYMR44gNiopTxbS,Offering,Ravi Shankar
5YVHbwlMPZlqJ66N0xg2DO,Sahanaa Vavatu,Ravi Shankar
4bKIdS0n8Cf6870nOITjys,Prabhujee,Ravi Shankar
1HB5u8d2mA8V1ZMZswSSbs,Oceanic Part 1,Ravi Shankar
4Fv4p6CJemmjnxmuQGvcBj,I Am Missing You (Reprise) - 2022 Remaster,Ravi Shankar
5dUMh0ugelpKfoFp3qChuK,Hit the Road Jack,Ray Charles
2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,Ray Charles
6yMGxqKj0218mFR5KqsMRq,Georgia on My Mind,Ray Charles
5P11rW6aJErF37MTfRZS31,"Hallelujah, I Love Her So",Ray Charles
5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",Ray Charles
79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,Ray Charles
7DJsL4jyXA39GDiHFQYQ0t,Mess Around,Ray Charles
5wfCY08QVWdUaigsFv9IkZ,Here We Go Again,Ray Charles
59Sz3l6T9qTWsa8Smv2ve1,I Believe to My Soul,Ray Charles
2htH7r8oqqEwp3BB6oh2cU,Come Rain or Come Shine,Ray Charles
5dUMh0ugelpKfoFp3qChuK,Hit the Road Jack,Ray Charles
2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,Ray Charles
6yMGxqKj0218mFR5KqsMRq,Georgia on My Mind,Ray Charles
5P11rW6aJErF37MTfRZS31,"Hallelujah, I Love Her So",Ray Charles
5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",Ray Charles
79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,Ray Charles
7DJsL4jyXA39GDiHFQYQ0t,Mess Around,Ray Charles
5wfCY08QVWdUaigsFv9IkZ,Here We Go Again,Ray Charles
59Sz3l6T9qTWsa8Smv2ve1,I Believe to My Soul,Ray Charles
2htH7r8oqqEwp3BB6oh2cU,Come Rain or Come Shine,Ray Charles
5dUMh0ugelpKfoFp3qChuK,Hit the Road Jack,Ray Charles
2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,Ray Charles
6yMGxqKj0218mFR5KqsMRq,Georgia on My Mind,Ray Charles
5P11rW6aJErF37MTfRZS31,"Hallelujah, I Love Her So",Ray Charles
5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",Ray Charles
79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,Ray Charles
7DJsL4jyXA39GDiHFQYQ0t,Mess Around,Ray Charles
5wfCY08QVWdUaigsFv9IkZ,Here We Go Again,Ray Charles
59Sz3l6T9qTWsa8Smv2ve1,I Believe to My Soul,Ray Charles
2htH7r8oqqEwp3BB6oh2cU,Come Rain or Come Shine,Ray Charles
570KJytRkVHTIocq1qomWF,Special Lady,"Ray, Goodman & Brown"
62Wx66Lydp3jc8OaBrKeik,Inside Of You,"Ray, Goodman & Brown"
6WR1iJFPrBUW8AVHkTAP6T,Happy Anniversary,"Ray, Goodman & Brown"
1MUFFGXA1IvAoVTNTRgnnU,Take It To The Limit,"Ray, Goodman & Brown"
7E86bgzHUOFOdv7rwVO4Tl,Chris' Jammin Groove - Live,"Ray, Goodman & Brown"
7lLUcZworjzhNHIrv3GA3b,How Can Love So Right (Be So Wrong),"Ray, Goodman & Brown"
69jcteyVeTTlCnBPnzdG8a,Special Lady,"Ray, Goodman & Brown"
77y2abLvzd4GODqZxSWAXI,Where Did You Get That Body (Baby),"Ray, Goodman & Brown"
5Azq2UGW0k6Y7DhkdY4YNT,Intro MC for The Delfonics Concert - Live,"Ray, Goodman & Brown"
2MwXRhpyzJF4arnAI6bgLa,Sunday - Live,"Ray, Goodman & Brown"
6XO3pbrZP9JBJclHt0JiY0,When She Cries,Restless Heart
1XUiXn0r5o9EDS6BhAYdIA,The Bluest Eyes In Texas,Restless Heart
1y9Tpv5Lj0KYMvz2mzoidT,I'll Still Be Loving You,Restless Heart
2PgFdBqxZ3jJgcnotSLd65,Why Does It Have to Be (Wrong or Right),Restless Heart
5Jif3sN0pAgRQ8qKPHIDLb,Fast Movin' Train,Restless Heart
6fkBh0vLX2GahgCw1eXui3,That Rock Won't Roll,Restless Heart
7tudNlp5oyyIUrjnWbkIR4,Mind Over Matters of the Heart,Restless Heart
0Eoc5vcJVg7Da1BfPmeHEu,A Tender Lie,Restless Heart
6ADc4s4LJg9nAxD0hiAKZS,You Can Depend On Me,Restless Heart
3mB5tnnwHGVUIuI6lOcag8,Dancy's Dream,Restless Heart
0QhrOgpF2BaqHOLoLypBku,Life Is a Rock (But the Radio Rolled Me),Reunion
0hmPNkG8n7bhHirtp1OJlX,Descision,Reunion
6ZglScn9vx6u3vXU0h9U3H,Saffron,Reunion
1PAF0vRznJjR7XFr4mtunI,No Sincerity,Reunion
03EWuLW2jC52NT7uWffXiN,Cut the Rope,Reunion
02IDmRkAyWXvUIKBG1WSl5,Sustain,Reunion
0Socu5kZsbCgb6tvhmM0bz,Identity,Reunion
3hXw5FfH5QPPnZXGUOQVWI,Spirit,Reunion
6x2VEawu472VyWEyfXpjbP,True Values,Reunion
5X6OtBxOcE90dr5dFZQEb9,Don't Fade Away,Reunion
7kv7zBjMtVf0eIJle2VZxn,Southern Nights,Glen Campbell
0VwTeYNjcl30DyQlt3GPe0,Rhinestone Cowboy,Glen Campbell
6V9VCm1zOY2lGR80RehJ9i,Wichita Lineman - Remastered 2001,Glen Campbell
0mLoTgCB8oU0sJGojRtvDu,Gentle On My Mind - Remastered 2001,Glen Campbell
1tZKsxgKebVQX9s6oiojG9,By The Time I Get To Phoenix - Remastered 2001,Glen Campbell
7GCNh1ibQiae8aimaEUOFq,Galveston - Remastered 2001,Glen Campbell
2eot2orcEQn5wR11DSVcbO,It's Only Make Believe,Glen Campbell
4AMoWKnElhuJniqKP0UFDh,(Sittin' On) The Dock Of The Bay - Remastered 2001,Glen Campbell
0YPlreSsGywd4duXIRZK5u,"Yesterday, When I Was Young",Glen Campbell
2VYF84ZzEofEYYg0cCxETc,Try A Little Kindness,Glen Campbell
44KoRGlMzFX6eOcoA1sLn3,Reality,Richard Sanderson
72pum5r2vAzefLchg6ehJX,Go on for Ever,Richard Sanderson
04DdHucHHE67vZMy4uWsbd,Sun,Richard Sanderson
2vM6RZdasvT37ju4oRvo01,Cendrillon: Je vais me marier (chanson),Richard Sanderson
2LcULozjDphEdewpEOaLVJ,She's a lady,Richard Sanderson
49s7n9pkTDk7Cfpo2ub2EV,Murky Turkey,Richard Sanderson
6taAzPVF1dZFqhkl81NBGi,Formalities,Richard Sanderson
1R5ceDQxke6b39B8U5ZTqw,Cendrillon: Cendrillon a beaucoup à faire,Richard Sanderson
7trVrMv28OO99lZP876hib,St Georges et le dragon: Fait chevalier par Richard Cœur de Lion,Richard Sanderson
0fJQ4fe6tEABknnLJf4oCO,When i'm in love,Richard Sanderson
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx
2V2pxcEfn5zs79sE7qcewA,Now And Forever,Richard Marx
1ntKYuqLlmV3sTZoNyeHhM,Hazard,Richard Marx
2iXH35MhsqO5Ry8a7iptpJ,Endless Summer Nights,Richard Marx
2cG2bZy32qIxWVbFrobSQ1,Angelia,Richard Marx
3F2YXxSOC9dPmxXdrh6mYl,Hold On To The Nights,Richard Marx
5j1zOOvkxxe4uZZ2Jgl8r4,Should've Known Better,Richard Marx
6exVWorXc8lFp06wZgagKM,Surrender To Me,Richard Marx
4V87hYB94wu8DFtd901riK,Satisfied,Richard Marx
4ujVRZd9HdjepbpWSddABF,Don't Mean Nothing,Richard Marx
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx
2V2pxcEfn5zs79sE7qcewA,Now And Forever,Richard Marx
1ntKYuqLlmV3sTZoNyeHhM,Hazard,Richard Marx
2iXH35MhsqO5Ry8a7iptpJ,Endless Summer Nights,Richard Marx
2cG2bZy32qIxWVbFrobSQ1,Angelia,Richard Marx
3F2YXxSOC9dPmxXdrh6mYl,Hold On To The Nights,Richard Marx
5j1zOOvkxxe4uZZ2Jgl8r4,Should've Known Better,Richard Marx
6exVWorXc8lFp06wZgagKM,Surrender To Me,Richard Marx
4V87hYB94wu8DFtd901riK,Satisfied,Richard Marx
4ujVRZd9HdjepbpWSddABF,Don't Mean Nothing,Richard Marx
5X6VbizePQKSnt55YWWyGS,The Lion Sleeps Tonight,The Tokens
4TUd7mnNjQD2jBX83qWQkA,The Lion Sleeps Tonight,The Tokens
4OUGXGw7jbuPwPb2CPBltr,Earth Angel (You Will Be Mine),The Tokens
3zcu8bs8ALJnMXPGxYpO1n,La Bamba,The Tokens
5Je693k5EPOByKPmjPoFnv,Tonight I Fell In Love,The Tokens
10WWnV5VXvB0Q0249zWGXx,Tonight I Fell In Love,The Tokens
2EbYvUisyXUltuUJRoViAm,The Lion Sleeps Tonight,The Tokens
253ZCxWq48AkXLanYykzkv,Wimoweh Reprise,The Tokens
05BROWQjuGGnHJgDL9Ghzj,B'wanina (Pretty Girl),The Tokens
4X67GEVFLnhd21ELaeYWmx,"Perhaps, the Joy of Giving",The Tokens
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,Rick Astley
5eFiEFtrq5dLgVHSZANUNl,Together Forever,Rick Astley
02mYS2yrqvRj5Yx8kexNWN,Cry for Help - Single Edit,Rick Astley
28ireX2sewWnpoITs5SaM2,Take Me to Your Heart - 2023 Remaster,Rick Astley
5Acr30RfJBvThqJISeXGed,She Wants to Dance with Me - 2023 Remaster,Rick Astley
5owW7rEIdQkbL39wt0iEv8,Whenever You Need Somebody,Rick Astley
1T7bv8S2tYsiSVCLZtUbkC,Hold Me In Your Arms - 7'' Version,Rick Astley
3AFImBDGodxG4Y3XJJZQxd,Cry for Help,Rick Astley
1YdjBLwswLbmoK2abgdp3P,It Would Take a Strong Strong Man,Rick Astley
5EW05nJtJ9EcxDWPygONxV,Angels On My Side,Rick Astley
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,Rick Astley
5eFiEFtrq5dLgVHSZANUNl,Together Forever,Rick Astley
02mYS2yrqvRj5Yx8kexNWN,Cry for Help - Single Edit,Rick Astley
28ireX2sewWnpoITs5SaM2,Take Me to Your Heart - 2023 Remaster,Rick Astley
5Acr30RfJBvThqJISeXGed,She Wants to Dance with Me - 2023 Remaster,Rick Astley
5owW7rEIdQkbL39wt0iEv8,Whenever You Need Somebody,Rick Astley
1T7bv8S2tYsiSVCLZtUbkC,Hold Me In Your Arms - 7'' Version,Rick Astley
3AFImBDGodxG4Y3XJJZQxd,Cry for Help,Rick Astley
1YdjBLwswLbmoK2abgdp3P,It Would Take a Strong Strong Man,Rick Astley
5EW05nJtJ9EcxDWPygONxV,Angels On My Side,Rick Astley
4cOdK2wGLETKBW3PvgPWqT,Never Gonna Give You Up,Rick Astley
5eFiEFtrq5dLgVHSZANUNl,Together Forever,Rick Astley
02mYS2yrqvRj5Yx8kexNWN,Cry for Help - Single Edit,Rick Astley
28ireX2sewWnpoITs5SaM2,Take Me to Your Heart - 2023 Remaster,Rick Astley
5Acr30RfJBvThqJISeXGed,She Wants to Dance with Me - 2023 Remaster,Rick Astley
5owW7rEIdQkbL39wt0iEv8,Whenever You Need Somebody,Rick Astley
1T7bv8S2tYsiSVCLZtUbkC,Hold Me In Your Arms - 7'' Version,Rick Astley
3AFImBDGodxG4Y3XJJZQxd,Cry for Help,Rick Astley
1YdjBLwswLbmoK2abgdp3P,It Would Take a Strong Strong Man,Rick Astley
5EW05nJtJ9EcxDWPygONxV,Angels On My Side,Rick Astley
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James
13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,Rick James
5hWLHFSmomXmeTXEE478My,Mary Jane,Rick James
6XJdmdiLRvvQXRLMenQmjx,Fire And Desire,Rick James
5Od8o3WsbeLxlGP1vmH6s6,Ghetto Life,Rick James
71JkyCi11ETSz58jhgg2YE,Ebony Eyes,Rick James
7LHfhusSfulgzuiMg7e3Cz,Cold Blooded,Rick James
0wYo8gcZCREyPoWOv0FzCX,Bustin' Out (On Funk),Rick James
5Mhf6GA6G6ugP2x7mnAGyY,You And I,Rick James
5XGTp5ayYBBbndSQMSuEWB,Mary Jane - Young Franco Remix,Rick James
2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,Rick James
13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,Rick James
5hWLHFSmomXmeTXEE478My,Mary Jane,Rick James
6XJdmdiLRvvQXRLMenQmjx,Fire And Desire,Rick James
5Od8o3WsbeLxlGP1vmH6s6,Ghetto Life,Rick James
